Timestamp,ActionType,ActionDetail,TurnPhase,IsMyTurn,PlayerID,PlayerHP,PlayerCP,OpponentHP,OpponentCP,PlayerPosTokens,PlayerNegTokens,OppPosTokens,OppNegTokens,BoardDice,RollsLeft,HandSize,OpponentHandSize,CardsInHand
21-06-2026 15:51:50,AutomaticSecondaryRoll,RollsLeft:1,MainPhase2,1,1,8,0,23,0,1,0,7,1,0|0|0|0|0,1,0,1,None
21-06-2026 15:51:52,PassPriority,None,MainPhase2,1,1,8,3,23,0,1,0,7,1,0|0|0|0|0,0,0,1,None
21-06-2026 15:51:53,PassPriority,None,MainPhase2,0,2,23,0,8,3,7,1,1,0,0|0|0|0|0,0,1,0,Heart Shaped Herb II
21-06-2026 15:52:11,SellCard,Stop At Nothing!,MainPhase1,1,2,23,1,8,3,7,1,1,0,0|0|0|0|0,0,2,0,Heart Shaped Herb II|Stop At Nothing!
21-06-2026 15:52:12,PlayCard,Heart Shaped Herb II,MainPhase1,1,2,23,2,8,3,7,1,1,0,0|0|0|0|0,0,1,0,Heart Shaped Herb II
21-06-2026 15:52:14,PassPriority,None,MainPhase1,1,2,23,0,8,3,7,1,1,0,0|0|0|0|0,0,0,0,None
21-06-2026 15:52:15,PassPriority,None,MainPhase1,0,1,8,3,23,0,1,0,7,1,0|0|0|0|0,0,0,0,None
21-06-2026 15:52:16,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,0|0|0|0|0,3,0,0,None
21-06-2026 15:52:18,LockDie,DieIndex:2_Value:3,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|2|3,2,0,0,None
21-06-2026 15:52:18,LockDie,DieIndex:1_Value:3,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|2|3,2,0,0,None
21-06-2026 15:52:19,LockDie,DieIndex:0_Value:4,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|2|3,2,0,0,None
21-06-2026 15:52:20,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|2|3,2,0,0,None
21-06-2026 15:52:21,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|3|3,1,0,0,None
21-06-2026 15:52:27,ActivateOffense,Vibranium Claws,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|3|6,0,0,0,None
21-06-2026 15:52:29,PassPriority,None,OffensiveRollPhase,0,1,8,3,23,0,1,0,7,1,4|3|3|3|6,0,0,0,None
21-06-2026 15:52:30,PassPriority,None,OffensiveRollPhase,1,2,23,0,8,3,7,1,1,0,4|3|3|3|6,0,0,0,None
21-06-2026 15:52:39,ActivateDefense,Counterpunch,DefensiveRollPhase,0,1,8,3,23,0,1,0,7,1,0|0|0|0|0,1,0,0,None
21-06-2026 15:52:40,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,1,8,3,23,0,1,0,7,1,0|0|0|0|0,1,0,0,None
21-06-2026 15:52:42,PassPriority,None,DefensiveRollPhase,1,2,23,0,8,3,7,1,1,0,1|4|4|0|0,0,0,0,None
21-06-2026 15:52:42,PassPriority,None,DefensiveRollPhase,0,1,8,3,23,0,1,0,7,1,1|4|4|0|0,0,0,0,None
21-06-2026 15:52:47,PassPriority,None,MainPhase2,1,2,22,0,1,3,7,1,1,0,0|0|0|0|0,0,0,0,None
21-06-2026 15:52:47,PassPriority,None,MainPhase2,0,1,1,3,22,0,1,0,7,1,0|0|0|0|0,0,0,0,None
21-06-2026 15:52:57,PassPriority,None,MainPhase1,1,1,1,4,22,0,1,0,7,1,0|0|0|0|0,0,1,0,Getting Paid!
21-06-2026 15:53:01,PassPriority,None,MainPhase1,0,2,22,0,1,4,7,1,1,0,0|0|0|0|0,0,0,1,None
21-06-2026 15:53:01,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,0|0|0|0|0,3,1,0,Getting Paid!
21-06-2026 15:53:03,LockDie,DieIndex:0_Value:6,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|4|1|4|3,2,1,0,Getting Paid!
21-06-2026 15:53:03,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|4|1|4|3,2,1,0,Getting Paid!
21-06-2026 15:53:05,LockDie,DieIndex:2_Value:6,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|3|6|5|5,1,1,0,Getting Paid!
21-06-2026 15:53:05,LockDie,DieIndex:1_Value:3,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|3|6|5|5,1,1,0,Getting Paid!
21-06-2026 15:53:05,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|3|6|5|5,1,1,0,Getting Paid!
21-06-2026 15:53:07,ActivateOffense,C-C-C-Combo II,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|3|6|6|1,0,1,0,Getting Paid!
21-06-2026 15:53:08,PassPriority,None,OffensiveRollPhase,0,2,22,0,1,4,7,1,1,0,6|3|6|6|1,0,0,1,None
21-06-2026 15:53:09,PassPriority,None,OffensiveRollPhase,1,1,1,4,22,0,1,0,7,1,6|3|6|6|1,0,1,0,Getting Paid!
21-06-2026 15:53:09,PassPriority,None,DefensiveRollPhase,0,2,22,0,1,4,7,1,2,0,0|0|0|0|0,1,0,1,None
21-06-2026 15:53:11,SpendToken,Combo,DefensiveRollPhase,1,1,1,4,22,0,2,0,7,1,0|0|0|0|0,1,1,0,Getting Paid!
21-06-2026 15:53:12,PassPriority,None,DefensiveRollPhase,0,2,22,0,1,4,7,1,1,0,0|0|0|0|0,1,0,1,None
21-06-2026 15:53:12,PassPriority,None,DefensiveRollPhase,1,1,1,4,22,0,1,0,7,1,0|0|0|0|0,1,1,0,Getting Paid!
21-06-2026 15:53:13,PassPriority,None,DefensiveRollPhase,1,1,1,4,22,0,1,0,7,1,0|0|0|0|0,1,1,0,Getting Paid!
21-06-2026 15:53:14,PassPriority,None,DefensiveRollPhase,0,2,22,0,1,4,7,1,1,0,0|0|0|0|0,1,0,1,None
21-06-2026 15:53:20,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,0|0|0|0|0,3,1,0,Getting Paid!
21-06-2026 15:53:21,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,3|1|3|3|4,2,1,0,Getting Paid!
21-06-2026 15:53:26,LockDie,DieIndex:4_Value:2,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|3|3|2,1,1,0,Getting Paid!
21-06-2026 15:53:27,LockDie,DieIndex:1_Value:3,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|3|3|2,1,1,0,Getting Paid!
21-06-2026 15:53:28,LockDie,DieIndex:0_Value:4,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|3|3|2,1,1,0,Getting Paid!
21-06-2026 15:53:28,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|3|3|2,1,1,0,Getting Paid!
21-06-2026 15:53:32,ActivateOffense,Punch,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|2|4|2,0,1,0,Getting Paid!
21-06-2026 15:54:05,PassPriority,None,OffensiveRollPhase,0,2,17,0,1,4,7,1,1,0,4|3|2|4|2,0,0,1,None
21-06-2026 15:54:06,PassPriority,None,OffensiveRollPhase,1,1,1,4,17,0,1,0,7,1,4|3|2|4|2,0,1,0,Getting Paid!
21-06-2026 15:54:07,PassPriority,None,DefensiveRollPhase,0,2,17,0,1,4,7,0,1,0,0|0|0|0|0,1,0,1,None
21-06-2026 15:54:07,PassPriority,None,DefensiveRollPhase,1,1,1,4,17,0,1,0,7,0,0|0|0|0|0,1,1,0,Getting Paid!
21-06-2026 15:54:19,PassPriority,None,MainPhase2,1,1,1,4,13,0,1,0,7,0,0|0|0|0|0,0,1,0,Getting Paid!
21-06-2026 15:54:19,PassPriority,None,MainPhase2,0,2,13,0,1,4,7,0,1,0,0|0|0|0|0,0,0,1,None
21-06-2026 15:54:28,PassPriority,None,MainPhase1,1,2,13,1,1,4,7,0,1,0,0|0|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:54:28,PassPriority,None,MainPhase1,0,1,1,4,13,1,1,0,7,0,0|0|0|0|0,0,1,1,Getting Paid!
21-06-2026 15:54:29,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,13,1,1,4,7,0,1,0,0|0|0|0|0,3,1,1,Twice as Wild!
21-06-2026 15:54:31,ActivateOffense,Triple Threat,OffensiveRollPhase,1,2,13,1,1,4,7,0,1,0,4|2|4|6|1,2,1,1,Twice as Wild!
21-06-2026 15:54:32,AutomaticSecondaryRoll,RollsLeft:1,OffensiveRollPhase,1,2,13,1,1,4,7,0,1,0,0|0|0|0|0,1,1,1,Twice as Wild!
21-06-2026 15:54:36,PassPriority,None,OffensiveRollPhase,1,2,13,1,1,4,7,0,1,0,1|4|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:54:36,PassPriority,None,OffensiveRollPhase,0,1,1,4,13,1,1,0,7,0,4|2|4|6|1,2,1,1,Getting Paid!
21-06-2026 15:54:41,PassPriority,None,DefensiveRollPhase,1,2,13,1,1,4,7,0,1,0,0|0|0|0|0,1,1,1,Twice as Wild!
21-06-2026 15:54:49,ActivateDefense,Spider Sense,DefensiveRollPhase,0,1,1,4,13,1,1,0,7,0,0|0|0|0|0,1,1,1,Getting Paid!
21-06-2026 15:54:50,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,1,1,4,13,1,1,0,7,0,0|0|0|0|0,1,1,1,Getting Paid!
21-06-2026 15:54:53,PassPriority,None,DefensiveRollPhase,1,2,13,1,1,4,7,0,1,0,5|6|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:54:53,PassPriority,None,DefensiveRollPhase,0,1,1,4,13,1,1,0,7,0,5|6|0|0|0,0,1,1,Getting Paid!
21-06-2026 15:54:55,GameOver,Victory,Resolution,1,2,13,1,0,4,7,0,1,0,5|6|0|0|0,0,1,1,Twice as Wild!
21-06-2026 15:54:55,GameOver,Defeat,Resolution,0,1,0,4,13,1,1,0,7,0,5|6|0|0|0,0,1,1,Getting Paid!
21-06-2026 15:55:51,SellCard,Punch II,MainPhase1,1,1,50,2,50,2,0,0,0,0,0|0|0|0|0,3,4,4,Twice as Wild!|Nice Try!|Punch II|So Wild!
21-06-2026 15:55:52,PassPriority,None,MainPhase1,1,1,50,3,50,2,0,0,0,0,0|0|0|0|0,3,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:55:53,PassPriority,None,MainPhase1,0,2,50,2,50,3,0,0,0,0,0|0|0|0|0,3,4,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II
21-06-2026 15:55:54,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,0|0|0|0|0,3,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:55:56,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,1|1|1|1|3,2,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:55:57,LockDie,DieIndex:1_Value:5,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,1|5|2|1|5,1,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:55:57,LockDie,DieIndex:4_Value:5,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,1|5|2|1|5,1,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:55:58,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,1|5|2|1|5,1,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:00,ActivateOffense,Spider Reflexes,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,3|5|6|3|5,0,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:01,AutomaticSecondaryRoll,RollsLeft:1,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,0|0|0|0|0,1,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:07,PassPriority,None,OffensiveRollPhase,0,2,50,2,50,3,0,0,0,0,3|5|6|3|5,0,4,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II
21-06-2026 15:56:08,PassPriority,None,OffensiveRollPhase,1,1,50,3,50,2,0,0,0,0,3|5|6|3|5,0,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:11,PassPriority,None,DefensiveRollPhase,0,2,50,2,50,3,0,0,0,0,0|0|0|0|0,1,4,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II
21-06-2026 15:56:12,PassPriority,None,DefensiveRollPhase,1,1,50,3,50,2,0,0,0,0,0|0|0|0|0,1,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:21,PassPriority,None,MainPhase2,1,1,50,3,42,2,0,0,1,0,0|0|0|0|0,0,3,4,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:22,PassPriority,None,MainPhase2,0,2,42,2,50,3,1,0,0,0,0|0|0|0|0,0,4,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II
21-06-2026 15:56:46,PassPriority,None,MainPhase1,1,2,42,3,50,3,1,0,0,0,0|0|0|0|0,0,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:56:46,PassPriority,None,MainPhase1,0,1,50,3,42,3,0,0,1,0,0|0|0|0|0,0,3,5,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:56:47,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,42,3,50,3,1,0,0,0,0|0|0|0|0,3,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:56:57,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,42,3,50,3,1,0,0,0,2|4|1|4|3,2,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:56:59,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,2,42,3,50,3,1,0,0,0,3|4|1|5|3,1,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:03,ActivateOffense,Heart Shaped Herb,OffensiveRollPhase,1,2,42,3,50,3,1,0,0,0,5|6|5|5|4,0,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:05,PassPriority,None,OffensiveRollPhase,0,1,50,3,42,3,0,0,1,0,5|6|5|5|4,0,3,5,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:57:05,PassPriority,None,OffensiveRollPhase,1,2,42,3,50,3,1,0,0,0,5|6|5|5|4,0,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:06,PassPriority,None,DefensiveRollPhase,0,1,50,3,42,3,0,0,5,0,0|0|0|0|0,1,3,5,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:57:06,PassPriority,None,DefensiveRollPhase,1,2,42,3,50,3,5,0,0,0,0|0|0|0|0,1,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:19,PlayCard,Bashenga's Honor II,MainPhase2,1,2,42,3,50,3,5,0,0,0,0|0|0|0|0,0,5,3,Get That Outta Here!|Bashenga's Honor II|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:23,SellCard,Meteoric Punch II,MainPhase2,1,2,42,1,50,3,5,0,0,0,0|0|0|0|0,0,4,3,Get That Outta Here!|Buh; Bye!|Meteoric Punch II|Twice as Wild!
21-06-2026 15:57:23,PassPriority,None,MainPhase2,1,2,42,2,50,3,5,0,0,0,0|0|0|0|0,0,3,3,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:57:23,PassPriority,None,MainPhase2,0,1,50,3,42,2,0,0,5,0,0|0|0|0|0,0,3,3,Twice as Wild!|Nice Try!|So Wild!
21-06-2026 15:57:40,PassPriority,None,MainPhase1,1,1,50,4,42,2,0,0,5,0,0|0|0|0|0,0,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:40,PassPriority,None,MainPhase1,0,2,42,2,50,4,5,0,0,0,0|0|0|0|0,0,3,4,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:57:41,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,50,4,42,2,0,0,5,0,0|0|0|0|0,3,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:42,LockDie,DieIndex:0_Value:6,OffensiveRollPhase,1,1,50,4,42,2,0,0,5,0,6|5|3|4|4,2,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:42,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,50,4,42,2,0,0,5,0,6|5|3|4|4,2,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:45,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,50,4,42,2,0,0,5,0,6|3|5|5|4,1,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:54,PlayCard,Twice as Wild!,OffensiveRollPhase,1,1,50,4,42,2,0,0,5,0,6|1|3|1|3,0,4,3,Twice as Wild!|Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:56,LockDie,DieIndex:1_Value:1,OffensiveRollPhase,1,1,50,1,42,2,0,0,5,0,6|1|3|1|3,0,3,3,Nice Try!|So Wild!|Samesies!
21-06-2026 15:57:56,UnlockDie,DieIndex:1_Value:1,OffensiveRollPhase,1,1,50,1,42,2,0,0,5,0,6|1|3|1|3,0,3,3,Nice Try!|So Wild!|Samesies!
21-06-2026 15:58:05,PlayCard,Samesies!,OffensiveRollPhase,1,1,50,1,42,2,0,0,5,0,6|6|6|1|3,0,3,3,Nice Try!|So Wild!|Samesies!
21-06-2026 15:58:11,ActivateOffense,Venom Punch,OffensiveRollPhase,1,1,50,0,42,2,0,0,5,0,6|6|6|6|3,0,2,3,Nice Try!|So Wild!
21-06-2026 15:58:30,PassPriority,None,OffensiveRollPhase,0,2,42,2,50,0,5,0,0,0,6|6|6|6|3,0,3,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:58:30,PassPriority,None,OffensiveRollPhase,1,1,50,0,42,2,0,0,5,0,6|6|6|6|3,0,2,3,Nice Try!|So Wild!
21-06-2026 15:58:36,SpendToken,Vibranium Suit,DefensiveRollPhase,0,2,42,2,50,0,5,0,1,0,0|0|0|0|0,1,3,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:58:43,PassPriority,None,DefensiveRollPhase,1,1,50,0,42,2,1,0,4,0,0|0|0|0|0,1,2,3,Nice Try!|So Wild!
21-06-2026 15:58:46,PassPriority,None,DefensiveRollPhase,0,2,42,2,50,0,4,0,1,0,0|0|0|0|0,1,3,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:58:48,PassPriority,None,DefensiveRollPhase,1,1,50,0,42,2,1,0,4,0,0|0|0|0|0,1,2,3,Nice Try!|So Wild!
21-06-2026 15:58:48,PassPriority,None,DefensiveRollPhase,0,2,42,2,50,0,4,0,1,0,0|0|0|0|0,1,3,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:59:01,PassPriority,None,MainPhase2,1,1,50,0,38,2,1,0,5,0,0|0|0|0|0,0,2,3,Nice Try!|So Wild!
21-06-2026 15:59:03,PassPriority,None,MainPhase2,0,2,38,2,50,0,5,0,1,0,0|0|0|0|0,0,3,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!
21-06-2026 15:59:16,PassPriority,None,MainPhase1,1,2,38,3,50,0,5,0,1,0,0|0|0|0|0,0,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:22,PassPriority,None,MainPhase1,0,1,50,0,38,3,1,0,5,0,0|0|0|0|0,0,2,4,Nice Try!|So Wild!
21-06-2026 15:59:23,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,0|0|0|0|0,3,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:24,LockDie,DieIndex:0_Value:6,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|3|5,2,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:24,LockDie,DieIndex:1_Value:6,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|3|5,2,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:25,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|3|5,2,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:32,UnlockDie,DieIndex:1_Value:6,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|6|2,1,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:32,UnlockDie,DieIndex:0_Value:6,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|6|2,1,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:33,PlayCard,Twice as Wild!,OffensiveRollPhase,1,2,38,3,50,0,5,0,1,0,6|6|2|6|2,1,4,2,Get That Outta Here!|Buh; Bye!|Twice as Wild!|Strength Of Will!
21-06-2026 15:59:39,ActivateOffense,Wakanda Forever,OffensiveRollPhase,1,2,38,0,50,0,5,0,1,0,6|6|6|6|6,1,3,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!
21-06-2026 15:59:52,PassPriority,None,OffensiveRollPhase,0,1,50,0,38,0,1,0,5,0,6|6|6|6|6,1,2,3,Nice Try!|So Wild!
21-06-2026 15:59:54,PassPriority,None,OffensiveRollPhase,1,2,38,0,50,0,5,0,1,0,6|6|6|6|6,1,3,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!
21-06-2026 15:59:58,PassPriority,None,DefensiveRollPhase,0,1,45,0,38,2,1,0,1,0,0|0|0|0|0,1,2,5,Nice Try!|So Wild!
21-06-2026 15:59:59,PassPriority,None,DefensiveRollPhase,1,2,38,2,45,0,1,0,1,0,0|0|0|0|0,1,5,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!|Better D!|Vegas; Baby!
21-06-2026 16:00:04,PlayCard,Vegas; Baby!,MainPhase2,1,2,38,2,34,0,1,0,1,0,0|0|0|0|0,0,5,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!|Better D!|Vegas; Baby!
21-06-2026 16:00:05,AutomaticSecondaryRoll,RollsLeft:1,MainPhase2,1,2,38,2,34,0,1,0,1,0,0|0|0|0|0,1,4,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:12,PlayCard,Get That Outta Here!,MainPhase2,1,2,38,4,34,0,1,0,1,0,0|0|0|0|0,0,4,2,Get That Outta Here!|Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:14,PassPriority,None,MainPhase2,1,2,38,3,34,0,1,0,0,0,0|0|0|0|0,0,3,2,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:14,PassPriority,None,MainPhase2,0,1,34,0,38,3,0,0,1,0,0|0|0|0|0,0,2,3,Nice Try!|So Wild!
21-06-2026 16:00:26,PassPriority,None,MainPhase1,1,1,34,1,38,3,0,0,1,0,0|0|0|0|0,0,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:27,PassPriority,None,MainPhase1,0,2,38,3,34,1,1,0,0,0,0|0|0|0|0,0,3,3,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:28,InitialPhaseRoll,RollsLeft:3,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,0|0|0|0|0,3,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:29,LockDie,DieIndex:0_Value:4,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|2|2|1|5,2,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:30,LockDie,DieIndex:4_Value:5,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|2|2|1|5,2,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:30,PhaseReroll,RollsLeft:2,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|2|2|1|5,2,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:32,LockDie,DieIndex:3_Value:5,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|3|5|5|5,1,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:34,LockDie,DieIndex:1_Value:3,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|3|5|5|5,1,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:34,PhaseReroll,RollsLeft:1,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|3|5|5|5,1,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:43,ActivateOffense,Wall Crawler,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|3|2|5|5,0,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:45,PassPriority,None,OffensiveRollPhase,0,2,38,3,34,1,1,0,0,0,4|3|2|5|5,0,3,3,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:46,PassPriority,None,OffensiveRollPhase,1,1,34,1,38,3,0,0,1,0,4|3|2|5|5,0,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:00:46,ActivateDefense,Bashenga Honor II,DefensiveRollPhase,0,2,38,3,34,1,1,0,1,0,0|0|0|0|0,1,3,3,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:47,InitialPhaseRoll,RollsLeft:1,DefensiveRollPhase,0,2,38,3,34,1,1,0,1,0,0|0|0|0|0,1,3,3,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:00:50,SpendToken,Vibranium Suit,DefensiveRollPhase,0,2,38,3,34,1,1,0,1,0,1|2|6|2|0,0,3,3,Buh; Bye!|Strength Of Will!|Better D!
21-06-2026 16:01:03,PassPriority,None,DefensiveRollPhase,1,1,34,1,38,3,1,0,0,0,1|2|6|2|0,0,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:01:18,PassPriority,None,DefensiveRollPhase,1,1,34,1,38,3,1,0,0,0,1|2|6|2|0,0,3,3,Nice Try!|So Wild!|Web Shooters!
21-06-2026 16:01:21,PassPriority,None,DefensiveRollPhase,0,2,38,3,34,1,0,0,1,0,1|2|6|2|0,0,3,3,Buh; Bye!|Strength Of Will!|Better D!
